audio/0030c51a3f.wav|female|জ্যাক দ্য রিপার
audio/003164d0a9.wav|male|বহুল আলোচিত
audio/0032c25a68.wav|male|সংস্কৃতি রক্ষার
audio/003399c103.wav|male|এ জন্য পত্রিকায়
audio/0033d7656c.wav|male|জন্মগ্রহণকারী সাবেক ক্রিকেটার
audio/00344a3c92.wav|female|থার্ড গ্রেডের নায়িকা
audio/00350b1301.wav|female|অং সান 1933 সালে
audio/0035a53492.wav|male|হাজার হাজার অভিযুক্ত করা 1
audio/0035e21fc8.wav|male|চলে যেতে বাধ্য আমি
audio/0035e6a686.wav|female|অবরোধ মানে না
audio/0035e6e6f1.wav|female|সবচেয়ে বেশি প্রশংসা কুড়িয়েছেন
audio/0035eee977.wav|female|সারবত্তা খুঁজতে
audio/003659c03d.wav|male|হাত-মুখ ধুয়ে দেন
audio/0036ad72d8.wav|female|ফেলানীর পরিবারের
audio/0036f446bf.wav|female|অবসর সময়কালের
audio/003787a2a2.wav|female|এবং অন্যদিকে শ্রম ও 1 মধ্যে
audio/0037b82a4a.wav|male|গত বছরের
audio/00385db080.wav|female|হেফাজতের রক্তচক্ষুকে
audio/00386d9456.wav|male|আমার নাম হয় না 1
audio/0038b1048c.wav|female|সার্কাস-তাঁবুর গান বইটিতে
audio/0038fa4c34.wav|male|রান্না শিক্ষা
audio/003979d55f.wav|female|ওর ধপধপাইয়া হাঁটাটি
audio/003a9bcfeb.wav|male|চুলের যত্ন
audio/003bc7696a.wav|male|মি: খান
audio/003c2a04e3.wav|male|স্বাধীনতা সংগ্রামে
audio/003c8b650c.wav|female|কুরু নামে একজন
audio/003d78fa0e.wav|female|তাদের দুজনারই মনে হল
audio/003d938253.wav|female|বাজারে ক্রেতাও কম
audio/003d99c15d.wav|female|তার সঙ্গে আমার গল্প
audio/003e0d29ec.wav|male|যখন সোলস গঠিত হয়
audio/003e1c4dc0.wav|female|মেঘ হইয়া যান
audio/003e75772d.wav|male|নহিলে পরকালের কাজ হয় 1
audio/003e7765bc.wav|female|একসাথে মিলে কাজ করে
audio/003e8b3d2d.wav|male|আনা হচ্ছে
audio/003ee67280.wav|male|ভেনেজুয়েলার পর্তুগুয়েসা রাজ্যের
audio/003ef05d88.wav|female|ফলে কুকুরের দাঁতে
audio/003f18a569.wav|female|কোন শিশুই হাত তোলেনি
audio/0040616d81.wav|male|এবং দেমোফোনের ভাই
audio/00409f26d8.wav|male|দেশের সবচেয়ে সুন্দরী মেয়েকে
audio/0040b6d83d.wav|female|গ্রীষ্মকাল
audio/0040c85c2b.wav|female|চিহ্নিতকরণের পাশাপাশি
audio/0040d873c0.wav|female|অমিতাভ বচ্চনের জন্ম
audio/0041455bc9.wav|male|আগে বলল না কেন
audio/0042bbac9a.wav|female|এক প্রজন্ম ধরে
audio/0042d77b69.wav|male|প্রক্রিয়া এবং এর উদ্দেশ্য 1
audio/0042e18d8e.wav|female|আন্ন্যালাচা এলাকায় এ ঘটনা 1
audio/004371f1d0.wav|female|অ্যাপলের ওয়েবসাইট হেলথবুক নামে
audio/004385c7db.wav|female|ভেবে ঠিক পায় না
audio/0043d64997.wav|male|হাত বেঁধে রাখে
audio/0043de8e52.wav|female|1999 সালে রাজধানীর অদূরে 1 কালিয়াকৈরে প্রথম হাইটেক পার্ক স্থাপনের উদ্যোগ নেওয়া হয়।
audio/00441e3049.wav|male|রজব আলীর ছেলে
audio/0046ea6074.wav|female|ক্রীতদাসী হিসেবে
audio/00470f7ed5.wav|female|থাকতে দেখা গেছে
audio/004777aade.wav|male|যায়যায় দিন পত্রিকার
audio/00478c9532.wav|female|আলটিমেটাম দিয়েছেন কৃষকরা
audio/004795a99a.wav|female|কোন তাড়না থেকে
audio/004806eefb.wav|male|গ্রাহক চাহিদা বিবেচনায় নিয়ে
audio/0049304cfe.wav|male|এই দর্শকদের মধ্যে
audio/004968f941.wav|male|জাতীয় স্বাস্থ্য নীতি প্রণয়ন 1
audio/0049d136f9.wav|male|সেটি একটি বড় কারণ
audio/004a64d0e4.wav|male|প্রশংসা করেছেন জন কেরি
audio/004a6fa698.wav|female|আমাদের সেনা ও সেপাইরা
audio/004b54f15a.wav|male|মো. জহুরুল হক তাদের
audio/004b80d29b.wav|female|সংস্কার বাস্তবায়ন কোনো মতেই
audio/004ba71ab0.wav|female|8 রাকাত
audio/004c48fbd2.wav|female|যথাযথ দায়িত্ব পালন করার
audio/004c5d3b74.wav|female|ইরোটিক ছবি
audio/004c68e2c6.wav|female|একধরনের ড্রামাটিক সাসপেন্স
audio/004c6a7fc9.wav|male|খবর বলা হয়েছে
audio/004cf7fba6.wav|male|ভিড়ের মধ্যে
audio/004d5ff34b.wav|male|ভোট হবে 24 ফেব্রুয়ারি
audio/004e15eccd.wav|female|হয়ে পড়েছিলেন অন্তরীণ
audio/004f197f13.wav|female|ইহার রচনাপ্রণালী আজিকালিকার
audio/004f599cf2.wav|male|একজন মহিলার বক্তব্য
audio/004fe19036.wav|female|বিচার স্বচ্ছতার সাথেই হয়েছে
audio/004fe9890b.wav|male|একটি হাড় থেকে
audio/00510dc784.wav|male|লক্ষ্যভেদ করেন তিনি
audio/00514b8748.wav|female|বিকাল ৩টা ৪৫মিনিটে
audio/0051c4fa19.wav|male|বাড়ি থেকে বেরোতে গেলে
audio/0053ecc424.wav|female|ছোট গাড়ি
audio/0053f36685.wav|female|অত্যন্ত মর্মান্তিক ঘটনা
audio/00540ef022.wav|male|বর্ষবরণের পান্তা ইলিশ দিয়ে
audio/0054aa9ad4.wav|female|যদি আপনি আপনার সম্পর্কে
audio/0054f9f0b9.wav|male|ফেডারেশন
audio/0055a3fae2.wav|female|পজিশন
audio/0055b26204.wav|male|গাছের পাতা
audio/0055e57735.wav|female|অজুহাত বলে মন্তব্য করেছেন
audio/0056a3d9a0.wav|female|শক্ত হয়ে পড়েছে
audio/0056ccda00.wav|male|দেশীয় ফোক গানের মাধ্যমেই
audio/0056dd2a01.wav|male|গান গেয়েছিলাম
audio/005754d451.wav|female|হঠাৎ ছাতিপট্টিতে ঢুকে
audio/0057ed9147.wav|male|এর ফল শুভ হয় 1
audio/0057f6e266.wav|male|এজন্য এটি সরকারের জন্য
audio/005803342a.wav|male|কোনও না কোনও জোটে
audio/0058c0437a.wav|female|নাম অনুসারে
audio/0059a0f316.wav|male|তাঁকে দেওয়া হয়
audio/0059a12d9b.wav|female|কোন ব্যবস্থা নয় বলেই
audio/0059ac7231.wav|female|কিছু ভাবা হবেনা
audio/0059d5ecb7.wav|male|ইতোমধ্যে 1947 এসে পড়ায়
audio/005a38ea54.wav|female|অভিভাবকরা আতংকিত হয়ে পড়েন
audio/005a4dd9d2.wav|female|আল-কায়েদাকে নিয়ে
audio/005a8a692c.wav|male|প্রতিষ্ঠানটি সরবরাহ করছে
audio/005acaa918.wav|female|শব্দ যাওয়ার উপায় নেই
audio/005ada9bf5.wav|female|নির্বাচন কমিশন নির্বাচনের তফসিল 1 করবেন।
audio/005bc2187f.wav|female|আইন শাখার
audio/005c112064.wav|female|এই দুইভাবে পাওয়া যায়
audio/005c5c78d3.wav|female|এখন খোঁপায় ফুল
audio/005ccbf1bd.wav|female|বুড়িমারী ট্রেন
audio/005cd09a17.wav|female|লিখে দিলেন
audio/005dbcdcff.wav|male|চুল আলতোভাবে ঘষে ঘষে
audio/005e392d83.wav|male|হোটেল লবিতে মাত্র
audio/005ebfe1cb.wav|female|শক্তিশালী এই ব্যাকআপ জেনারেটর
audio/005f1df75f.wav|female|নিরাপত্তা ঝুঁকিতে থাকা
audio/005f57a51b.wav|female|ব্যবহার করতে হলো
audio/005fe05689.wav|male|এখানে যে জায়গার কথা 1
audio/006060d75f.wav|female|এ ছাড়াও ডজনেরও বেশি
audio/0060e58fd0.wav|female|ফলে এ ধরনের ছেলেদেরকে
audio/006133c285.wav|male|নিজেও খুব হাসতেন
audio/006153d160.wav|male|এলাকার উন্নয়নে
audio/006196512c.wav|female|জনসংখ্যা হল 57682 জন
audio/00619d4527.wav|female|দেবদাস
audio/0061a1f4a6.wav|male|ভূষিত করেন
audio/0062454b68.wav|male|উচ্চারিত করতাম না
audio/00624d6b66.wav|female|বেশি জাহাজ
audio/0062e23c28.wav|female|অনুষ্ঠানে তিনি বলেন
audio/0062e8be16.wav|female|নিশ্চিতের পাশাপাশি
audio/0063306c9b.wav|male|এরপরই রয়েছে
audio/0063437eff.wav|female|তুলনামূলক অল্প পরিশ্রম করে
audio/00638d09d0.wav|female|পর্দার আড়ালের কুশীলব
audio/00653066b4.wav|male|বিভিন্ন ধরনের চুলের জন্য
audio/00654dda9d.wav|female|আমদানিও কমেছে
audio/0065adf655.wav|female|বিশ্ববিদ্যালয়ে এ মহাসঙ্কট
audio/0066088df7.wav|female|তসলিমা নাসরিনের লজ্জা বই
audio/006695662f.wav|male|তবু আমি তো
audio/0066a7a5bf.wav|male|সংবিধান পরিবর্তন করতে হলে
audio/006729f9fe.wav|female|সীমান্ত রক্ষী বাহিনীর মধ্যে
audio/00680d0b43.wav|male|পাইকারি হারে
audio/006811ea42.wav|female|শুভ বিবাহ
audio/00681f8705.wav|male|যা ইচ্ছে খাবে, ফুঁকবে
audio/006828b08d.wav|female|আলকাউসার
audio/006843004c.wav|female|তৃণমূল ঘনিষ্ঠ এই চিত্রশিল্পী
audio/0068949d31.wav|male|নন্দিতা দাস
audio/00693224a4.wav|male|বার্সেলোনায় অনুষ্ঠিত
audio/00693c01b5.wav|female|কয়েক মুহুর্তের জন্য
audio/00695ade49.wav|male|রোগবালাই না থাকায়
audio/006aab000c.wav|male|নওমহলের দশটি
audio/006ade289b.wav|male|পর্যটকের ভিড়
audio/006b7ec7b3.wav|male|সিলেটে আমিও যাব বলে
audio/006b890b53.wav|female|খেলাফত
audio/006baf1a1a.wav|female|পুরুষের ওপর
audio/006bc72b1c.wav|male|নির্বাচিত সরকারের মেয়াদ শেষে
audio/006c2d9c0c.wav|female|বিশ্ববিদ্যালয় কর্তৃপক্ষ সিদ্ধান্ত
audio/006c5dcf50.wav|male|যার নাম
audio/006c80a14c.wav|male|আদায় করতে পারেনি তারা
audio/006ca909d4.wav|female|উপর থাকিবার ব্যবস্থা করিয়া 1
audio/006ccbff50.wav|male|ইসি কোনো ব্যবস্থা
audio/006d3d6de0.wav|male|মুনি ভ্রান্ত হয়
audio/006d547d0e.wav|male|বাংলার মুসলমান সম্প্রদায়ের
audio/006d726452.wav|female|সমাঝোতার কথা বলে
audio/006d9915ad.wav|male|বিধর্মীর ঘরে
audio/006dd2a62c.wav|female|ছটু মণ্ডল, সুলতান
audio/006eb8eea7.wav|female|এর কিছুদিন পরই
audio/006ecb9f46.wav|female|যদি প্রিয়জনের লাশটা
audio/006eeba0d7.wav|male|সবচেয়ে খ্যাতিমান হয়েছিলেন
audio/006f9e4ec7.wav|male|কেউ দিতে পারছে না
audio/006fa1a68b.wav|male|এইচ এস সি
audio/006fc329ab.wav|male|তারা দলীয়ভাবে
audio/007023e27b.wav|female|পাঁচটি উইকেট নিয়ে
audio/0070a6f686.wav|male|কেনিয়া হিন্দু
audio/0070b801ae.wav|female|মৃতের অতীত জীবন
audio/0070c4476c.wav|male|সমুদ্রে ভাসতে ভাসতে
audio/00719b0a48.wav|male|নির্বাচিত হয়েছেন মোস্তফা কামাল
audio/0071f5c46e.wav|female|স্পিকার মীরা কুমার
audio/007263c3fb.wav|male|তার বাজনাটা
audio/00727ebc8f.wav|female|স্বর্ণপদক প্রদান করা হয়
audio/00728f32ca.wav|female|তাই সময় নষ্ট না 1
audio/00729b647b.wav|female|হিন্দি গান
audio/0072a6b23e.wav|male|লয়েড ম্যাথিউসের নেতৃত্বে
audio/0072b55adb.wav|female|আমাকে ঘিরিয়া ধরিল
audio/007350beda.wav|female|তিনি সন্তুষ্ট নন
audio/0073b8f839.wav|male|কালের কন্ঠ সংবাদ
audio/0073ce2ecf.wav|male|শিক্ষার্থীদের হল নির্মাণ
audio/0074030db5.wav|female|প্রেমের উক্তি
audio/0074595cf9.wav|male|বা আমিনুল হত্যাকাণ্ডের প্রেক্ষিতে
audio/0074b694e2.wav|female|তিন বছর মেয়াদে
audio/0074cc4bab.wav|male|শুধু তাই নয় অনলাইনে 1 জাতীয় পরিচয়পত্রটি স্মার্ট কার্ড নবায়ন করতেও পারবেন।
audio/00750889ed.wav|female|গেরিলাযুদ্ধ অনেক সময়ই
audio/00751f475c.wav|female|সুনন্দার প্রশংসা করছে
audio/007583919f.wav|female|বাবা জ্যোর্তিময় গুহঠাকুরতা
audio/0075a2953e.wav|female|সন্তুষ্ট হতে পারেননি
audio/0075ad2474.wav|male|বিআইডব্লিউটিএর চেয়ারম্যানের কাছে
audio/0075c16f74.wav|male|মেমোরি
audio/0075d2e8f6.wav|female|একটা না-ঘুম না
audio/0075dfc1db.wav|female|মোহাম্মদ নাসিম সভাপতিত্ব করেন
audio/0075eff2b1.wav|male|লড়াই করছে ভারতের জনগণও
audio/0075fcf43c.wav|male|৭/৮টি মামলা রয়েছে
audio/0076949cc3.wav|male|2002 সালে তা এসে
audio/00771a5e10.wav|male|মাত্র চার ঘণ্টা সূর্যের 1
audio/0077a85cde.wav|male|তার সঠিক কোনো দিক 1
audio/0077d47efb.wav|female|তার ফাইনালেও
audio/00784f6152.wav|female|জেমস চকোলেট 1 প্যাকেট
audio/00785d5fb1.wav|female|সেখানে গেলাম
audio/00787fa6cb.wav|male|মর্মস্পর্শীভাবে ফুটিয়ে তোলা হয়েছে
audio/0078ef951d.wav|male|সমান সুযোগ রাখা হয়েছে
audio/0078f15681.wav|male|স্বরাষ্ট্রমন্ত্রী গতকাল সাংবাদিকদের জানান
audio/0078f52952.wav|female|তবে রাত ৮টার দিকে
audio/00795f0014.wav|female|আকরাম আহমেদ
audio/0079a6ed9c.wav|female|শতাব্দীর একজন
audio/0079d20c6c.wav|male|মুরগির খামার
audio/0079f1fa5b.wav|male|প্রধানমন্ত্রী হলেন সরকারপ্রধান
audio/007a4f0f7e.wav|male|তারা যেন একটু হলেও
audio/007b7e8078.wav|female|শ্রীলঙ্কা সিরিজে
audio/007c5d1b3e.wav|female|পল্লী সঞ্চয় ব্যাংক
audio/007c6dcfc3.wav|male|বধ্যভূমি থাকার বিষয়টি নিশ্চিত 1
audio/007c7c7f60.wav|female|শনাক্ত করতে পারবেন
audio/007c7decde.wav|female|চলচ্চিত্র জগতকে বিদায় জানান 1
audio/007cb9f152.wav|male|এমন প্রেক্ষাপটে বিশ্বব্যাংক বলছে
audio/007cd93701.wav|female|স্পন্দিত হইতে লাগিল
audio/007d582429.wav|male|পাহারারা পাথরের মূর্তি
audio/007d6368e3.wav|male|লোক ক্ষেপেছিল কেন
audio/007d78f402.wav|male|চণ্ডীদাস ও জ্ঞানদাসের
audio/007e3b65e2.wav|male|কিন্তু পানি নিষ্কাশনের
audio/007ed8fdcc.wav|male|টাঙ্গাইল চলে আসেন
audio/007f0f33fd.wav|male|তাদের অনেকের স্বপ্নই এখন
audio/007f27e703.wav|male|অ্যাডিডাস বলটির
audio/007f5714dd.wav|male|আমি পাঠ্যবইয়ের বাইরে
audio/007f61c77a.wav|female|সালোকসংশ্লেষণ বেশি হয়
audio/007f8a41b1.wav|female|এ জন্য ভাষা সরল
audio/007f934d58.wav|male|খবরের ভিত্তিতে
audio/007fa8b9be.wav|female|তিনি উদাহরণ টেনে বলেন
audio/007fb55b6b.wav|female|তাঁর খুড়তুতো ভাই
audio/008076aebb.wav|female|আমি চাইছিলাম
audio/00813cb1cd.wav|female|উঠিয়ে দেয়
audio/00817e595f.wav|male|নিজেদের দাপ্তরিক দায়িত্ব
audio/0081f664fd.wav|female|বিলাই
audio/00827f109d.wav|male|সুপেয় পানির জন্য
audio/0082a0e29c.wav|female|নারায়ণগঞ্জ পুলিশের পক্ষ থেকে
audio/0082b4170c.wav|female|উদ্ধারকাজের সাথে জড়িত
audio/0084780a7b.wav|male|মধুসূদন, হেমচন্দ্র, নবীনচন্দ্র
audio/00847ec5e3.wav|male|কিন্তু নিজেদের ভুলেই
audio/00847f5353.wav|male|সেখানে বসে সে
audio/0084fe444f.wav|female|5 উইকেটে
audio/00854b6e11.wav|female|দূরীকরণ ইত্যাদি
audio/008554e9ba.wav|female|১৯৩৬-১৯৪২
audio/008564406b.wav|male|হঠাৎ ভটভটির ইঞ্জিন
audio/0085ac8398.wav|male|তেজস্ক্রিয় এবং মৌলগুলো
audio/0086c170e0.wav|male|টেক
audio/0086d720d8.wav|female|ও নবান্ন কথনে উঠে 1
audio/00870c71df.wav|female|খুদে কয়েকটা কৃত্রিম ঝরনার 1
audio/00875587eb.wav|male|শরৎচন্দ্র চট্টোপাধ্যায়
audio/0087de2a37.wav|male|সমাজের উন্নতি, অগ্রগতি
audio/0088d999d2.wav|female|হারকিউলিস নামের
audio/00890b54c7.wav|male|এক রকম বাধ্যই হচ্ছেন
audio/00895c276f.wav|female|আমাকে বলেছিলেন
audio/00896d2ce9.wav|female|আউটলুক মানি
audio/0089c46a94.wav|male|সিলেট ও ফেনীর শহীদ 1
audio/008a9d1aa5.wav|female|এ রকম ভয়বহ ঘটনা
audio/008bff9681.wav|male|দুটো নুড়ি
audio/008c6fc3cf.wav|male|তেঁতুলের বিরুদ্ধে
audio/008d230749.wav|male|প্রতিনিধিত্ব করেছেন বুদ্ধদেব বসু
audio/008d4bc528.wav|female|তারা নিতে চাইছেন না
audio/008d54b9a7.wav|female|খালেদ বলেন
audio/008e05ac0a.wav|male|সাম্প্রতিক সময়ে সরকারী ও 1 উদ্যোগে নানা তৎপরতায় এ বিষয়ে সচেতনতা বেড়েছে অনেক।
audio/008e239270.wav|female|তেমনি সত্যিকার স্বদেশকে
audio/008e4ef4be.wav|male|30 লক্ষ শহীদের কসম
audio/008e6f4c9a.wav|male|এসময় পুলিশের সাথে
audio/008ec9c3d6.wav|male|সরকারী ভবনের দখল নিয়ে
audio/008f7460b0.wav|male|ছিন্ন মস্তক তাঁহার কোল 1
audio/008fbae2fe.wav|male|আর কোনো সময়ক্ষেপণ
audio/0090a1be19.wav|female|প্রথমবর্ষ অনার্স ভর্তি পরীক্ষা
audio/0090a82e84.wav|male|আমার পাশের রুমে থাকে
audio/0090e48809.wav|female|এই ব্যবস্থা
audio/009137d496.wav|female|বিভিন্ন রকম
audio/0091c60ef2.wav|female|সংগীত পরিচালক ও কবি
audio/0091dec29e.wav|female|নতুন করে লেখা
audio/009245407b.wav|male|অক্টোবরের 21 তারিখে
audio/009307fe2e.wav|female|সাহিত্যিক, অভিনেতা মাঝেমধ্যেই
audio/0093165efa.wav|male|গায়ে আগুন দিয়ে
audio/00933d8fd0.wav|female|তার উপরে তীর্থস্থান
audio/00935a8543.wav|female|এ সময় বিশেষ অতিথি 1
